date,bw_a0-pt,bw_a0-dt,bw_a1-pt,bw_a1-dt,bw_a2-pt,bw_a2-dt,bw_a3-pt,bw_a3-dt,bw_a4-pt,bw_a4-dt,bw_a5-pt,bw_a5-dt,by_a0-pt,by_a0-dt,by_a1-pt,by_a1-dt,by_a2-pt,by_a2-dt,by_a3-pt,by_a3-dt,by_a4-pt,by_a4-dt,by_a5-pt,by_a5-dt,hb_a0-pt,hb_a0-dt,hb_a1-pt,hb_a1-dt,hb_a2-pt,hb_a2-dt,hb_a3-pt,hb_a3-dt,hb_a4-pt,hb_a4-dt,hb_a5-pt,hb_a5-dt,hh_a0-pt,hh_a0-dt,hh_a1-pt,hh_a1-dt,hh_a2-pt,hh_a2-dt,hh_a3-pt,hh_a3-dt,hh_a4-pt,hh_a4-dt,hh_a5-pt,hh_a5-dt,he_a0-pt,he_a0-dt,he_a1-pt,he_a1-dt,he_a2-pt,he_a2-dt,he_a3-pt,he_a3-dt,he_a4-pt,he_a4-dt,he_a5-pt,he_a5-dt,ni_a0-pt,ni_a0-dt,ni_a1-pt,ni_a1-dt,ni_a2-pt,ni_a2-dt,ni_a3-pt,ni_a3-dt,ni_a4-pt,ni_a4-dt,ni_a5-pt,ni_a5-dt,nw_a0-pt,nw_a0-dt,nw_a1-pt,nw_a1-dt,nw_a2-pt,nw_a2-dt,nw_a3-pt,nw_a3-dt,nw_a4-pt,nw_a4-dt,nw_a5-pt,nw_a5-dt,rp_a0-pt,rp_a0-dt,rp_a1-pt,rp_a1-dt,rp_a2-pt,rp_a2-dt,rp_a3-pt,rp_a3-dt,rp_a4-pt,rp_a4-dt,rp_a5-pt,rp_a5-dt,sl_a0-pt,sl_a0-dt,sl_a1-pt,sl_a1-dt,sl_a2-pt,sl_a2-dt,sl_a3-pt,sl_a3-dt,sl_a4-pt,sl_a4-dt,sl_a5-pt,sl_a5-dt,sh_a0-pt,sh_a0-dt,sh_a1-pt,sh_a1-dt,sh_a2-pt,sh_a2-dt,sh_a3-pt,sh_a3-dt,sh_a4-pt,sh_a4-dt,sh_a5-pt,sh_a5-dt,bb_a0-pt,bb_a0-dt,bb_a1-pt,bb_a1-dt,bb_a2-pt,bb_a2-dt,bb_a3-pt,bb_a3-dt,bb_a4-pt,bb_a4-dt,bb_a5-pt,bb_a5-dt,mv_a0-pt,mv_a0-dt,mv_a1-pt,mv_a1-dt,mv_a2-pt,mv_a2-dt,mv_a3-pt,mv_a3-dt,mv_a4-pt,mv_a4-dt,mv_a5-pt,mv_a5-dt,sn_a0-pt,sn_a0-dt,sn_a1-pt,sn_a1-dt,sn_a2-pt,sn_a2-dt,sn_a3-pt,sn_a3-dt,sn_a4-pt,sn_a4-dt,sn_a5-pt,sn_a5-dt,st_a0-pt,st_a0-dt,st_a1-pt,st_a1-dt,st_a2-pt,st_a2-dt,st_a3-pt,st_a3-dt,st_a4-pt,st_a4-dt,st_a5-pt,st_a5-dt,th_a0-pt,th_a0-dt,th_a1-pt,th_a1-dt,th_a2-pt,th_a2-dt,th_a3-pt,th_a3-dt,th_a4-pt,th_a4-dt,th_a5-pt,th_a5-dt,be_a0-pt,be_a0-dt,be_a1-pt,be_a1-dt,be_a2-pt,be_a2-dt,be_a3-pt,be_a3-dt,be_a4-pt,be_a4-dt,be_a5-pt,be_a5-dt,de_a0-pt,de_a0-dt,de_a1-pt,de_a1-dt,de_a2-pt,de_a2-dt,de_a3-pt,de_a3-dt,de_a4-pt,de_a4-dt,de_a5-pt,de_a5-dt
2020-04-11,155,,379,,5491,,10437,26,4771,223,2327,373,321,,816,,7700,3,13368,28,6195,244,3037,471,2,,4,,135,,198,3,94,3,33,9,38,,106,,1106,,1567,5,606,19,231,32,39,,90,,1292,,2790,3,1148,32,435,85,39,,139,,1749,,3221,9,1501,58,689,104,145,1,356,,5656,1,10896,25,4442,145,2105,300,36,,75,,1153,,2137,3,867,19,330,37,13,,28,,467,,839,5,383,14,285,22,12,,27,,487,,885,2,448,17,195,20,5,,24,,408,,813,1,343,12,170,24,4,,17,,168,,248,1,118,5,46,5,34,,79,,798,,1582,2,726,24,346,39,7,,29,,266,,516,1,206,5,109,12,12,,25,,313,,669,1,295,8,121,16,57,,117,,1464,,1904,5,648,13,253,28,919,1,2311,,28653,4,52070,120,22791,841,10712,1577
2020-04-12,160,,387,,5601,,10590,26,4864,229,2418,394,327,,831,,7903,3,13685,28,6363,259,3157,496,3,,5,,137,,202,3,96,3,35,9,39,,107,,1133,,1588,5,621,19,245,32,39,,91,,1294,,2807,3,1160,33,454,87,43,,143,,1806,,3319,12,1554,63,732,114,150,1,366,,5789,1,11155,25,4558,150,2201,316,36,,79,,1180,,2176,3,889,22,347,39,14,,28,,479,,854,5,394,14,288,24,12,,29,,500,,907,3,457,17,202,21,8,,27,,428,,860,1,355,12,178,25,4,,17,,169,,249,1,120,5,46,5,34,,79,,809,,1594,2,734,24,350,41,7,,29,,271,,525,1,215,6,118,14,12,,25,,318,,682,1,302,8,125,16,59,,119,,1505,,1946,5,658,15,269,30,947,1,2362,,29322,4,53139,124,23340,879,11165,1663
2020-04-13,163,,395,,5693,,10773,27,4958,239,2533,411,330,,841,,8073,3,13953,29,6507,271,3293,516,3,,5,,140,,206,4,95,3,35,10,39,,108,,1141,,1597,5,623,19,251,32,42,,97,,1355,,2891,4,1201,36,515,95,45,,145,,1843,1,3359,12,1572,67,754,121,156,1,379,,5938,1,11406,25,4654,158,2305,331,36,,83,,1197,,2208,3,902,23,357,42,14,,28,,483,,862,5,399,15,292,24,12,,29,,501,,913,3,463,18,205,23,8,,27,,431,,873,1,361,12,179,25,4,,17,,174,,252,1,123,5,48,5,34,,80,,818,,1617,3,748,24,358,41,8,,29,,279,,537,1,218,8,121,15,12,,25,,323,,688,1,307,9,130,17,59,,121,,1520,,1957,5,664,15,269,31,965,1,2409,,29909,5,54092,129,23795,922,11645,1739
2020-04-14,169,,398,,5770,1,10918,27,5044,246,2676,437,335,,859,,8219,3,14123,30,6617,284,3397,554,3,,5,,140,,208,4,96,3,38,13,40,,109,,1144,,1613,5,632,19,259,35,42,,98,,1367,,2915,5,1216,42,532,100,48,,150,,1890,1,3400,12,1595,69,796,129,162,1,388,,6030,1,11573,26,4726,169,2378,348,36,,85,,1212,,2224,3,909,24,368,43,14,,29,,489,,872,7,405,18,302,27,14,,31,,514,,923,4,466,19,206,26,8,,27,,441,,885,1,369,13,186,26,4,,17,,175,,252,1,123,5,48,5,34,,80,,830,,1668,3,761,25,378,42,8,,29,,281,,544,1,220,8,124,16,12,,25,,329,,693,1,310,11,135,19,60,,125,,1535,,1980,6,677,15,280,35,989,1,2455,,30366,6,54791,136,24166,970,12103,1855
2020-04-15,172,,405,,5887,,11033,29,5105,265,2773,473,342,,876,,8392,3,14357,31,6765,310,3543,610,3,,5,,141,,214,4,97,3,38,14,40,,111,,1158,,1639,6,645,22,265,39,43,,100,,1406,,2984,8,1245,50,555,115,48,,152,,1916,1,3448,12,1631,75,818,136,170,1,396,,6148,1,11747,27,4831,178,2498,398,37,,89,,1244,,2267,3,933,25,388,49,14,,29,,491,,884,7,413,19,313,32,14,,32,,522,,938,4,491,21,238,29,8,,28,,449,,896,1,381,15,188,26,4,,17,,177,,252,1,124,5,50,5,34,,80,,834,,1692,3,774,25,405,45,8,,29,,283,,553,1,224,8,125,17,12,,25,,340,,709,1,322,13,142,24,62,,127,,1548,,1999,7,688,17,286,38,1011,1,2501,,30936,5,55612,145,24669,1051,12625,2050
2020-04-16,179,,422,,6039,,11185,31,5174,274,2815,497,351,,893,,8577,3,14658,32,6929,342,3715,672,4,,5,,141,,217,4,98,3,40,14,40,,111,,1183,,1669,6,657,25,282,49,44,,101,,1440,,3030,8,1265,53,576,126,50,,156,,1954,1,3496,12,1663,86,863,149,174,1,409,,6285,2,11934,28,4939,194,2597,436,38,,93,,1266,,2296,4,942,29,405,54,14,,30,,509,,904,7,424,20,319,44,14,,32,,539,,958,4,500,22,240,29,8,,28,,477,,945,2,397,22,203,30,4,,17,,181,,257,1,126,5,49,7,35,,86,,857,,1746,5,804,35,427,54,8,,29,,291,,567,1,226,8,126,17,12,,25,,354,,724,1,334,16,152,28,63,,129,,1586,,2052,10,710,21,300,43,1038,1,2566,,31679,6,56638,156,25188,1155,13109,2249
2020-04-17,187,,429,,6168,,11409,32,5306,298,2976,542,361,,911,,8811,3,15003,33,7072,365,3847,736,10,,11,,159,,228,5,101,3,45,14,40,,113,,1196,,1697,6,660,25,290,53,44,,107,,1496,,3119,8,1318,56,607,133,50,,162,,2010,1,3596,12,1711,95,906,166,180,1,421,,6448,3,12178,31,5058,215,2699,475,39,,96,,1299,,2341,4,968,30,421,58,14,,31,,526,,919,7,435,23,328,46,14,,33,,549,,980,4,513,22,249,33,8,,29,,492,,969,2,409,24,213,34,4,,17,,181,,257,1,126,5,49,7,36,,91,,877,,1782,5,820,34,441,56,8,,29,,298,,582,2,234,9,127,17,12,,27,,376,,758,1,345,17,164,31,64,,131,,1618,,2100,10,721,25,309,49,1071,1,2638,,32504,7,57918,163,25797,1246,13671,2450
2020-04-18,191,,444,,6354,,11688,32,5440,316,3075,571,369,,936,,8986,3,15356,36,7248,389,3967,770,10,,14,,161,,231,5,104,4,45,15,39,,114,,1225,,1735,7,681,25,315,58,45,,114,,1539,,3206,9,1361,60,635,143,55,,170,,2067,1,3671,12,1756,95,926,173,191,1,438,,6744,3,12584,34,5210,238,2800,515,39,,97,,1327,,2391,4,988,34,436,61,14,,32,,534,,926,7,448,26,334,53,15,,37,,557,,996,5,520,22,253,34,10,,30,,498,,988,2,416,24,219,36,5,,17,,183,,261,2,130,5,49,7,36,,94,,894,,1811,5,843,36,461,62,9,,29,,310,,596,2,238,9,132,18,12,,29,,384,,767,1,354,17,171,32,65,,133,,1650,,2137,10,742,29,337,52,1105,1,2728,,33413,7,59344,173,26479,1329,14155,2600
2020-04-19,190,,457,,6516,,11919,40,5568,329,3167,599,369,,953,,9121,3,15547,39,7344,408,4055,806,11,,16,,167,,238,5,106,5,45,15,41,,116,,1235,,1757,7,688,25,321,59,49,,116,,1595,,3272,9,1395,67,664,154,55,,171,,2105,1,3734,12,1776,97,952,178,193,1,443,,6848,3,12763,35,5306,247,2893,528,39,,97,,1361,,2432,5,1001,35,459,66,14,,32,,538,,929,7,450,27,339,57,15,,37,,567,,1006,5,527,22,256,35,11,,33,,519,,1012,3,422,26,224,37,5,,17,,185,,263,2,132,6,49,7,36,,94,,907,,1837,6,849,37,466,64,9,,30,,330,,608,2,240,9,132,19,12,,30,,390,,784,1,358,19,181,33,66,,137,,1676,,2178,10,755,30,345,52,1115,1,2779,,34060,7,60279,188,26917,1389,14548,2709
2020-04-20,199,1,465,,6624,,12047,40,5627,333,3224,608,376,,964,,9224,3,15688,40,7428,420,4149,823,12,,16,,174,,246,5,109,5,45,15,41,,116,,1237,,1763,7,694,25,325,59,48,,116,,1602,,3291,10,1406,71,697,159,55,,174,,2133,1,3764,12,1800,98,970,180,195,1,447,,6952,3,12927,38,5421,257,3006,558,40,,100,,1385,,2458,5,1017,35,480,67,14,,32,,539,,934,7,454,27,340,57,15,,38,,566,,1010,5,529,25,259,37,11,,35,,523,,1018,3,422,26,229,37,5,,17,,186,,264,2,132,6,49,7,36,,97,,919,,1849,6,859,38,469,65,9,,31,,337,,610,2,245,9,136,19,12,,32,,393,,792,1,364,19,191,33,66,,137,,1684,,2197,10,761,31,349,53,1134,2,2817,,34478,7,60858,193,27268,1425,14918,2777
2020-04-21,204,,473,,6735,,12201,41,5720,350,3311,640,380,,984,,9337,3,15858,41,7507,436,4226,856,12,,16,,175,,249,5,109,4,46,16,41,,116,,1247,,1769,7,696,25,326,59,47,,117,,1614,,3319,11,1411,73,709,167,57,,181,,2176,1,3840,12,1838,99,1001,194,201,1,463,,7061,3,13097,40,5485,273,3058,579,40,,100,,1395,,2474,5,1025,38,484,73,14,,33,,541,,942,8,455,28,342,57,15,,39,,556,,1009,5,529,25,258,40,11,,35,,526,,1026,3,434,26,243,38,5,,17,,186,,265,2,133,6,49,7,37,,98,,924,,1858,6,862,40,474,71,9,,31,,337,,614,2,245,10,138,20,12,,33,,396,,794,2,369,19,193,34,66,,137,,1695,,2213,10,771,33,352,54,1151,1,2873,,34901,7,61528,200,27589,1485,15210,2905
2020-04-22,206,1,475,,6773,,12283,43,5749,357,3344,662,386,,994,,9455,3,16060,46,7583,461,4319,913,12,,16,,176,,254,5,110,5,55,16,41,,116,,1247,,1769,7,696,25,326,59,49,,119,,1648,,3380,12,1433,77,737,176,58,,189,,2207,1,3880,11,1866,104,1031,212,212,1,487,,7259,3,13385,43,5652,303,3168,614,40,,100,,1400,,2482,5,1036,39,490,78,14,,34,,547,,955,8,463,31,353,58,16,,43,,581,,1040,5,543,28,266,46,13,,37,,554,,1063,3,452,31,270,40,5,,17,,187,,265,2,133,6,49,7,38,,100,,927,,1866,6,863,41,479,75,10,,31,,348,,618,2,247,10,140,21,12,,34,,406,2,815,5,392,25,212,39,67,,141,,1709,,2249,10,781,35,363,60,1179,2,2933,,35424,9,62364,213,27999,1578,15602,3076
2020-04-23,205,,483,,6905,,12490,43,5835,372,3457,698,395,,1004,,9631,3,16255,49,7689,485,4403,938,18,,18,,196,,271,5,113,5,55,17,42,,117,,1278,,1790,9,704,33,346,71,52,,126,,1707,,3457,13,1471,85,767,188,58,,198,,2252,1,3936,11,1892,109,1050,219,227,1,501,,7389,2,13532,46,5706,312,3208,638,41,,100,,1423,,2503,6,1044,42,499,83,14,,35,,552,,961,8,470,31,362,60,17,,44,,588,,1045,5,554,31,277,48,14,,43,,569,,1076,3,469,36,276,45,5,,17,,187,,267,2,134,6,49,7,38,,102,,938,,1881,6,879,41,489,80,10,,33,,355,,623,2,253,11,150,21,13,,34,,421,,840,2,406,21,218,38,67,,142,,1713,,2253,10,783,35,364,60,1216,1,2997,,36104,6,63180,220,28402,1655,15970,3211
2020-04-24,204,,489,,6983,,12640,43,5897,380,3511,730,397,,1018,,9754,4,16450,49,7792,497,4508,974,22,,19,,217,,276,5,115,5,55,17,42,,118,,1293,,1809,9,716,38,371,75,53,,128,,1732,,3499,13,1498,87,788,196,58,,201,,2294,1,3984,11,1921,121,1082,231,236,1,517,,7537,2,13725,48,5784,330,3286,671,41,,104,,1439,,2530,6,1059,44,522,86,14,,36,,560,,970,8,482,33,382,64,17,,44,,595,,1055,5,559,34,282,49,15,,48,,598,,1105,3,483,40,287,47,5,,17,,187,,268,2,134,7,50,7,40,,103,,951,,1892,6,892,41,499,88,10,,34,,357,,625,2,256,12,153,21,14,,34,,442,,870,2,430,23,233,40,69,,150,,1751,,2303,10,809,37,376,65,1237,1,3060,,36690,7,64001,222,28827,1729,16385,3361
2020-04-25,203,,494,,7098,,12775,43,5956,388,3574,758,415,,1048,,9923,5,16651,50,7897,507,4591,1003,21,,19,,220,,280,5,119,5,57,17,43,,119,,1306,,1824,9,721,46,378,84,56,,130,,1765,,3548,13,1527,91,797,201,59,,206,,2330,1,4036,11,1946,121,1111,244,239,1,531,,7645,2,13864,50,5836,342,3328,689,42,,105,,1446,,2538,6,1070,46,529,86,14,,37,,568,,976,8,487,33,385,66,17,,44,,610,,1067,5,574,37,294,53,16,,53,,634,,1137,3,492,40,294,54,4,,17,,187,,273,2,136,7,50,7,40,,103,,959,,1902,6,900,42,502,93,11,,34,,365,,639,2,267,12,162,21,14,,35,,446,,887,2,438,25,238,44,71,,157,,1771,,2329,10,815,37,381,66,1265,1,3132,,37273,8,64726,225,29181,1779,16671,3486
2020-04-26,206,,505,,7231,,12997,44,6070,403,3683,790,428,,1054,,10042,5,16764,52,7949,508,4652,1030,22,,21,,225,,289,5,122,5,57,17,43,,119,,1313,,1831,9,728,47,386,84,59,,132,,1795,,3589,13,1546,94,809,208,60,,209,,2357,1,4061,11,1966,123,1129,249,241,1,538,,7716,1,13933,51,5867,347,3351,696,44,,109,,1461,,2560,6,1081,49,543,92,14,,37,,573,,980,8,489,33,388,66,17,,45,,615,,1073,5,576,38,297,53,16,,54,,646,,1169,3,505,41,301,56,5,,19,,188,,275,2,136,7,50,7,40,,103,,963,,1910,6,904,44,508,97,11,,34,,368,,644,2,269,12,166,22,15,,35,,458,,902,2,444,25,244,46,71,,160,,1794,,2353,10,829,40,392,73,1292,1,3174,,37745,7,65330,229,29481,1816,16956,3586
2020-04-27,212,,508,,7316,,13087,45,6120,405,3731,799,430,,1055,,10087,5,16809,52,7978,517,4689,1046,22,,22,,234,,296,5,123,5,57,17,43,,119,,1323,,1842,9,738,49,401,84,59,,133,,1804,,3600,14,1556,97,811,209,60,,212,,2379,1,4081,11,1973,126,1139,253,244,1,548,,7782,1,14017,52,5893,354,3372,723,44,,110,,1475,,2572,6,1089,51,552,95,14,,37,,575,,985,8,495,36,396,77,17,,45,,616,,1076,5,578,38,300,55,16,,55,,649,,1180,3,510,41,308,56,5,,19,,188,,274,2,137,7,51,7,40,,104,,972,,1919,6,908,44,515,97,12,,34,,376,,652,2,271,12,169,22,15,,35,,460,,914,2,447,25,249,47,72,,162,,1802,,2360,10,838,41,403,74,1305,1,3198,,38038,7,65664,232,29654,1848,17143,3661
2020-04-28,216,,514,,7351,1,13139,45,6142,412,3764,811,437,,1066,,10195,5,16901,54,8033,537,4750,1084,22,,22,,238,,297,5,123,5,57,17,44,,120,,1328,,1852,8,746,50,406,84,59,,135,,1817,,3613,16,1569,101,817,216,62,,212,,2404,2,4108,11,1985,128,1151,253,252,1,563,,7862,2,14119,56,5944,360,3421,752,44,,115,,1495,,2590,6,1091,52,554,99,14,,37,,578,,987,8,495,36,397,79,18,,46,,621,,1083,5,581,40,300,56,18,,59,,656,,1185,3,517,42,309,61,5,,19,,188,,274,3,138,7,51,7,41,,104,,980,,1935,6,911,44,519,98,12,,34,,378,,653,2,271,12,170,25,15,,35,,466,,918,2,455,28,255,48,73,,163,,1811,,2368,10,847,42,406,75,1332,1,3244,,38368,10,66022,240,29848,1896,17327,3765
2020-04-29,218,,517,,7390,1,13188,47,6175,419,3781,832,443,,1082,,10341,5,17049,61,8092,559,4803,1128,30,,24,,252,,301,5,129,7,61,17,45,,120,,1331,,1855,8,751,54,413,91,62,,139,,1865,,3675,18,1592,104,832,224,63,,213,,2415,2,4125,12,1995,134,1158,258,255,1,571,,7936,2,14215,58,5969,366,3460,773,44,,115,,1511,,2602,7,1103,54,568,100,14,,37,,578,,990,9,496,39,398,81,18,,46,,625,,1101,5,583,41,302,57,18,,59,,661,,1193,3,522,42,312,64,5,,19,,190,,280,3,139,7,54,7,42,,104,,985,,1944,6,913,45,521,102,12,,34,,379,,656,2,271,12,171,25,15,,35,,471,,927,2,457,28,265,50,73,,164,,1822,,2385,10,866,44,421,83,1357,1,3279,,38752,10,66486,256,30053,1955,17520,3892
2020-04-30,222,,527,,7444,1,13294,49,6243,434,3815,869,444,1,1090,,10409,5,17130,62,8126,566,4858,1161,32,,24,,266,,311,5,133,7,61,17,45,,120,,1350,,1869,9,752,55,418,91,63,,140,,1902,,3735,19,1606,106,840,228,63,,216,,2437,2,4156,12,2014,136,1178,266,255,1,581,,8025,2,14310,59,6004,373,3489,784,44,,115,,1519,,2617,7,1117,55,578,104,16,,38,,581,,1002,9,508,39,406,83,18,,46,,627,,1106,5,584,41,304,60,19,,62,,674,,1215,3,535,44,323,66,5,,19,,190,,281,3,140,7,55,7,43,,104,,999,,1965,6,914,45,536,105,12,,34,,384,,658,2,281,12,179,29,16,,36,,477,,956,2,483,30,286,53,74,,164,,1851,,2420,11,887,48,430,88,1371,2,3316,,39135,10,67025,263,30327,1998,17756,4011
2020-05-01,227,,542,,7529,1,13385,49,6313,439,3858,896,451,,1109,,10526,5,17258,66,8197,579,4924,1196,35,,24,,280,,321,5,137,7,62,18,45,,121,,1359,,1878,9,763,59,430,95,64,,140,,1925,,3768,19,1617,107,845,234,62,,218,,2454,2,4176,12,2031,141,1197,274,257,1,600,,8153,2,14437,61,6055,381,3532,816,45,,117,,1541,,2637,7,1126,57,582,108,16,,39,,590,,1009,9,518,41,408,85,19,,47,,632,,1117,5,586,43,308,62,20,,63,,684,,1236,3,540,47,326,70,5,,19,,191,,283,3,140,8,55,7,44,,104,,1003,,1978,6,919,46,544,110,12,,34,,387,,663,2,284,13,183,29,16,,36,,492,,980,3,498,32,300,58,74,,167,,1857,,2451,11,899,50,438,88,1392,1,3380,,39603,10,67577,270,30623,2050,17992,4146
2020-05-02,232,1,549,,7576,1,13463,50,6361,445,3900,905,454,,1111,,10571,5,17309,67,8231,595,4957,1214,36,,24,,284,,328,5,137,7,62,18,45,,121,,1361,,1882,9,763,59,429,95,65,,145,,1961,,3804,19,1637,108,860,237,64,,219,,2482,2,4216,13,2048,150,1213,286,260,1,607,,8195,2,14506,62,6075,383,3549,820,45,,117,,1542,,2641,7,1129,57,587,109,16,,41,,593,,1014,9,522,41,410,85,19,,47,,635,,1119,5,590,43,313,64,20,,64,,685,,1240,3,544,48,330,71,5,,19,,192,,285,3,140,8,54,7,45,,104,,1010,,1987,6,922,45,549,112,12,,34,,387,,668,2,285,13,184,29,16,,36,,494,,985,3,500,32,302,58,74,,168,,1873,,2473,11,914,52,440,89,1408,2,3406,,39841,10,67920,274,30798,2086,18139,4199
2020-05-03,232,1,550,,7612,1,13514,51,6392,449,3926,910,460,,1115,,10601,5,17358,67,8259,602,4974,1232,36,,24,,285,,330,5,138,7,62,18,45,,121,,1368,,1889,9,769,60,431,95,67,,145,,1975,,3810,20,1646,108,867,242,64,,219,,2492,2,4229,13,2055,150,1221,288,263,1,618,,8251,2,14582,66,6113,389,3576,829,50,,119,,1550,,2650,7,1137,57,589,112,16,,41,,595,,1017,9,522,42,413,87,19,,47,,638,,1121,5,592,43,316,65,20,,64,,692,,1248,3,547,48,331,71,5,,20,,192,,287,3,140,8,54,7,45,,106,,1037,,2015,6,934,46,559,113,12,,34,,389,,670,2,285,13,185,29,16,,36,,498,,990,3,501,32,302,58,74,,172,,1879,,2485,11,921,53,444,90,1424,2,3431,,40054,10,68195,280,30951,2107,18250,4246
2020-05-04,235,1,556,,7658,1,13549,51,6412,451,3939,917,464,,1136,,10680,5,17421,68,8279,607,4992,1242,37,,24,,294,,335,5,139,7,64,18,45,,121,,1370,,1892,9,769,61,431,96,67,,146,,1984,,3819,20,1652,109,867,243,65,,222,,2510,2,4242,13,2061,150,1222,291,268,1,624,,8282,2,14637,66,6129,390,3596,831,50,,124,,1558,,2654,7,1138,57,589,113,16,,41,,597,,1018,9,522,42,413,88,19,,47,,661,,1146,5,593,43,316,65,20,,65,,693,,1254,3,548,48,331,71,5,,20,,192,,288,3,140,8,54,7,44,,106,,1039,,2016,6,936,47,561,114,12,,34,,391,,670,2,285,14,185,29,16,,36,,499,,993,3,505,34,304,59,77,,173,,1889,,2491,11,929,53,450,90,1440,2,3475,,40297,10,68425,281,31037,2121,18314,4274
2020-05-05,236,1,556,,7685,1,13570,54,6421,458,3952,938,469,,1140,,10734,6,17478,68,8308,612,5008,1259,37,,24,,294,,336,5,140,7,64,19,45,,121,,1374,,1893,9,770,63,433,100,67,,148,,1993,,3838,20,1655,110,871,251,70,,222,,2525,2,4264,14,2072,152,1224,295,275,1,627,,8331,2,14691,69,6154,404,3625,856,51,,124,,1564,,2655,7,1139,59,590,116,16,,41,,599,,1023,9,524,42,414,88,19,,48,,662,,1155,5,594,45,316,68,20,,65,,701,,1268,3,550,48,333,72,5,,20,,194,,290,3,140,8,54,8,44,,107,,1045,,2033,6,948,49,568,116,12,,34,,395,,671,2,286,14,186,30,16,,37,,504,,1005,4,512,35,317,60,77,,174,,1899,,2504,11,933,53,453,90,1459,2,3488,,40499,11,68674,289,31146,2159,18408,4366
2020-05-06,236,,560,,7713,1,13598,55,6444,464,3967,961,471,,1149,,10799,6,17558,68,8343,629,5035,1294,37,,24,,304,,343,5,142,7,65,19,46,,122,,1379,,1897,10,773,72,439,108,70,,150,,2015,,3856,21,1664,110,875,255,71,,223,,2541,2,4290,14,2089,153,1236,301,284,1,636,,8386,3,14812,70,6189,410,3645,874,51,,125,,1571,,2667,8,1141,61,599,118,17,,41,,603,,1027,9,524,44,414,88,20,,47,,665,,1163,5,596,45,319,69,20,,66,,707,,1279,3,559,50,335,74,5,,20,,196,,295,3,141,8,54,8,44,,107,,1054,,2051,6,954,51,574,120,12,,34,,396,,672,2,288,14,187,30,16,,37,,508,,1013,5,520,37,334,62,80,,176,,1916,,2515,11,945,55,457,93,1480,1,3517,,40753,12,69036,295,31312,2210,18535,4474
2020-05-07,238,,564,,7770,1,13679,56,6472,472,3990,968,480,,1158,,10881,7,17662,68,8384,644,5080,1327,39,,28,,322,,356,5,147,8,67,19,46,,123,,1391,,1915,10,779,73,442,111,72,,153,,2043,,3904,22,1675,114,877,260,71,,228,,2571,2,4319,14,2113,153,1258,309,292,1,651,,8470,3,14907,71,6233,411,3672,886,51,,128,,1579,,2674,8,1143,63,601,118,18,,41,,612,,1037,9,526,44,419,90,20,,47,,668,,1174,6,599,45,321,69,20,,66,,719,,1289,3,564,51,338,75,5,,21,,196,,296,3,143,8,54,8,45,,108,,1064,,2069,6,966,54,584,121,14,,34,,401,,675,2,290,14,188,32,16,,37,,517,,1016,5,527,37,338,67,80,,178,,1922,,2533,12,966,56,467,94,1507,1,3565,,41126,13,69505,300,31527,2247,18696,4554
2020-05-08,242,,571,,7798,1,13721,57,6504,478,4018,979,484,,1161,,10940,7,17736,70,8431,667,5142,1370,39,,30,,333,,364,5,152,8,72,19,46,,123,,1397,,1925,12,794,75,459,114,76,,161,,2078,,3951,23,1693,116,882,264,73,,228,,2610,2,4361,16,2138,157,1272,318,295,1,660,,8546,3,15024,73,6271,421,3703,899,51,,133,,1586,,2684,8,1146,63,606,121,17,,41,,617,,1037,9,525,42,419,89,20,,47,,680,,1187,6,600,46,321,70,21,,68,,725,,1310,3,570,52,340,76,5,,21,,197,,297,3,144,8,54,8,45,,108,,1062,,2072,6,968,56,584,122,14,,34,,409,,676,2,292,14,190,32,16,,38,,532,,1033,5,541,37,352,70,84,,179,,1947,,2550,12,972,57,474,94,1528,1,3603,,41457,13,69928,310,31741,2297,18888,4645
2020-05-09,246,,573,,7853,2,13803,57,6542,485,4046,990,486,,1177,,11034,7,17816,69,8468,675,5179,1396,40,,30,,348,,374,5,153,8,72,19,46,,123,,1404,,1930,12,797,77,463,115,78,,164,,2096,,3985,23,1703,119,885,266,75,,232,,2639,2,4409,16,2158,159,1286,319,298,1,674,,8643,3,15142,76,6308,429,3730,915,52,,137,,1599,,2697,8,1154,64,607,123,17,,41,,618,,1036,9,526,43,420,90,20,,48,,696,,1209,6,600,46,321,70,23,,75,,751,,1332,3,572,52,342,78,5,,21,,198,,298,3,146,8,54,8,46,,110,,1067,,2087,6,976,57,587,123,15,,34,,412,,683,2,296,14,197,32,16,,38,,538,,1040,5,548,38,353,72,84,,179,,1956,,2565,12,978,57,477,95,1547,1,3656,,41852,14,70406,312,31925,2331,19019,4711
