date,AK-xt,AK-yt,AL-xt,AL-yt,AR-xt,AR-yt,AS-xt,AS-yt,AZ-xt,AZ-yt,CA-xt,CA-yt,CO-xt,CO-yt,CT-xt,CT-yt,DC-xt,DC-yt,DE-xt,DE-yt,FL-xt,FL-yt,GA-xt,GA-yt,GU-xt,GU-yt,HI-xt,HI-yt,IA-xt,IA-yt,ID-xt,ID-yt,IL-xt,IL-yt,IN-xt,IN-yt,KS-xt,KS-yt,KY-xt,KY-yt,LA-xt,LA-yt,MA-xt,MA-yt,MD-xt,MD-yt,ME-xt,ME-yt,MI-xt,MI-yt,MN-xt,MN-yt,MO-xt,MO-yt,MP-xt,MP-yt,MS-xt,MS-yt,MT-xt,MT-yt,NC-xt,NC-yt,ND-xt,ND-yt,NE-xt,NE-yt,NH-xt,NH-yt,NJ-xt,NJ-yt,NM-xt,NM-yt,NV-xt,NV-yt,NY-xt,NY-yt,OH-xt,OH-yt,OK-xt,OK-yt,OR-xt,OR-yt,PA-xt,PA-yt,PR-xt,PR-yt,RI-xt,RI-yt,SC-xt,SC-yt,SD-xt,SD-yt,TN-xt,TN-yt,TX-xt,TX-yt,UT-xt,UT-yt,VA-xt,VA-yt,VI-xt,VI-yt,VT-xt,VT-yt,WA-xt,WA-yt,WI-xt,WI-yt,WV-xt,WV-yt,WY-xt,WY-yt
2021-11-13,472306,95901,2793088,351659,1829811,272711,36383,890,4676400,725666,28622998,4268721,4133020,813285,2940272,463860,627593,85581,709416,114489,15430273,2167681,6312135,725609,139926,21923,1123113,213435,1962318,426835,998845,180107,8574012,1509776,3770753,616576,1889571,306977,2687404,463624,2586865,365281,5770084,828103,4655004,794725,1090757,208978,6040597,1179356,3853739,836842,3643211,557185,38325,5253,1619222,218083,641907,141538,7288598,671278,450426,83873,1240148,245492,999850,140906,6938366,974037,1600481,288766,2012134,246990,15166610,1836996,6764390,1295561,2475107,342920,3017624,548033,9370769,1407369,2620359,462148,881285,143573,3111869,465938,589420,94702,3904823,671885,18445866,2379098,2093367,320467,6510887,1063908,60538,4899,526137,133430,5594901,973155,3808952,782191,1077981,239869,306669,61728
2021-11-14,472472,96223,2794691,353464,1830503,273408,36383,892,4680760,731572,28647000,4309433,4139955,820532,2945620,467704,628580,86323,709912,115364,15443251,2189301,6317046,732035,139967,21966,1124043,214999,1963597,429209,999498,180875,8584534,1525115,3773102,620578,1890881,308469,2690917,466806,2587687,366429,5780492,837312,4659643,802100,1091819,210321,6047202,1190296,3857475,843210,3646397,560967,38325,5253,1619842,218844,642260,142088,7299279,674711,450499,83923,1241012,247099,1001357,142758,6946727,982881,1602430,292294,2014239,249478,15184685,1855992,6771338,1306212,2477293,344453,3021296,553983,9386490,1418960,2622074,464520,882112,144924,3114293,468822,589803,94991,3907852,675525,18463428,2395918,2094328,321521,6518883,1073212,60549,4917,526383,134265,5607429,981785,3812334,787328,1078481,240886,306779,61862
2021-11-15,473262,97649,2798727,362689,1834462,280250,36417,969,4690621,751039,28701260,4443233,4147902,841378,2951961,480314,630306,89103,711219,118471,15465578,2239844,6327382,752745,140187,22462,1125936,220004,1967348,441367,1001312,185078,8601033,1570334,3780163,638323,1894650,315645,2695668,477563,2590877,374348,5795457,862734,4669452,823921,1094826,216604,6059332,1222768,3866077,870124,3653876,576543,38454,5466,1622167,224255,643120,144460,7323238,690268,451347,85957,1243476,253451,1003730,147630,6961786,1010990,1606577,299956,2017450,256377,15219746,1913420,6784225,1343346,2482899,351970,3025383,567134,9410430,1459760,2626833,478906,884498,148934,3120416,479258,591369,97533,3914127,690959,18499500,2445970,2100273,330086,6532407,1101115,60657,5116,527536,137835,5615847,1004731,3819100,811541,1080118,245705,307257,63079
2021-11-16,474319,99612,2803145,371926,1837998,288416,36419,1038,4700838,771133,28758740,4593745,4157004,867267,2959444,495721,632315,91957,712845,121775,15485516,2289915,6337328,775825,140410,23017,1128122,224548,1971157,454132,1003294,189803,8618073,1618863,3787121,657517,1898642,323596,2701064,489693,2594619,384894,5814370,890337,4679991,848045,1098338,224362,6073368,1260453,3875461,899902,3661584,593774,38566,5650,1624581,230229,644495,149259,7348454,709206,452519,88674,1245981,260497,1006669,153101,6978325,1041988,1611127,309654,2020678,263131,15253893,1979118,6797881,1382911,2488397,360768,3030834,582950,9436558,1503793,2632306,495809,887522,154635,3126179,489650,592960,100371,3919807,706949,18533763,2500969,2105515,338808,6548811,1129883,60781,5249,529625,141762,5625997,1030996,3827965,839586,1082097,251285,307834,64662
2021-11-17,475357,101830,2807237,381262,1841908,297551,36475,1160,4712701,792283,28820269,4746546,4166458,895141,2967280,511207,634376,94838,714559,125108,15507504,2341388,6346740,799062,140603,23514,1130501,229973,1975419,467836,1005137,194685,8637830,1669461,3795041,679855,1903489,334162,2706691,503899,2598311,395100,5833097,919518,4690435,871985,1102365,232436,6087187,1300820,3885887,935244,3670171,611386,38696,5819,1627060,235975,646245,153106,7373138,728443,453869,91807,1248271,267481,1008780,157721,6995418,1074356,1615878,320304,2024116,270652,15291464,2051766,6812101,1424861,2493794,369553,3037371,599740,9462402,1550616,2637685,513301,889871,159983,3132101,500424,594572,103593,3925488,723328,18567082,2556812,2111096,348287,6563538,1159597,60936,5444,531980,146241,5636862,1059154,3836658,869244,1084500,257436,308591,66277
2021-11-18,476190,103771,2812049,390533,1845649,306555,36476,1221,4722816,814731,28876808,4901539,4176721,922495,2974625,528487,636322,97556,716247,128711,15527748,2391753,6356699,822723,140741,23979,1132615,234903,1979535,481497,1007060,199473,8655782,1721733,3802982,703038,1908666,347496,2712280,519612,2602471,407542,5852051,950309,4700711,895744,1106002,241768,6100729,1344692,3897070,971769,3678725,630224,38876,6049,1629612,242368,647653,157397,7399010,749770,455362,94879,1250972,275976,1011428,162072,7012463,1106183,1620426,330417,2027419,277672,15328829,2126512,6826645,1467576,2499426,379032,3043363,616721,9491554,1595921,2643578,530613,892278,165527,3137832,511599,596297,105980,3931555,739772,18601617,2613531,2116570,359533,6579207,1189846,61058,5613,534002,150615,5647265,1087058,3845948,899690,1086572,263920,309407,67959
2021-11-19,477119,106203,2817863,401900,1851032,316994,36500,1323,4734659,840246,28945868,5083948,4188516,954092,2983060,548522,638558,100599,718184,132710,15555125,2454643,6369123,850784,141201,24790,1135655,241725,1984420,501404,1009672,205861,8674393,1780921,3811580,728068,1914113,361249,2719032,539344,2607163,420953,5870798,987343,4711741,924852,1110624,251383,6117105,1394510,3907370,1009565,3689726,651511,39135,6160,1632622,249014,649217,161468,7428894,772687,456630,97862,1254406,286415,1014323,168040,7033245,1143645,1625993,342108,2031958,286492,15368492,2207481,6842372,1519799,2506702,389519,3049078,636935,9521730,1647507,2648885,543803,894783,172638,3145214,525095,598340,109301,3940048,761895,18644263,2685825,2122856,373776,6597261,1229764,61241,5943,536318,155781,5657930,1121714,3855809,929637,1089311,271909,310233,70018
2021-11-20,477790,107440,2820656,406339,1852517,319518,36503,1325,4745536,853818,28995320,5180163,4199336,973895,2991978,558564,640486,102490,720011,134516,15576581,2502785,6378550,866334,141829,25658,1139198,246176,1986829,508792,1011788,208079,8690736,1813165,3818501,741405,1917653,366025,2722951,547171,2609808,425557,5890054,1007120,4722756,939524,1112958,255821,6127637,1418731,3915013,1024569,3698904,661631,39280,6391,1633959,251079,650330,162812,7449303,780482,456888,98514,1257093,291292,1018310,171170,7048554,1164322,1631037,347160,2035011,292046,15401510,2252482,6855936,1545421,2510349,393441,3056120,648429,9548656,1673073,2651851,552117,896394,176898,3149702,531881,599495,110734,3945562,773140,18676715,2726223,2126089,379750,6612998,1254220,61287,5950,537650,157805,5675136,1142763,3862700,941550,1090313,274945,310562,70654
2021-11-21,477950,107969,2822390,409101,1853249,320774,36503,1326,4749127,861886,29015498,5227893,4203421,982279,2996293,564685,641445,103726,720673,135587,15589007,2537311,6383155,876579,141871,25787,1139866,248156,1987670,512321,1012378,209245,8699240,1834090,3820850,748920,1919050,368508,2724938,550680,2611051,427833,5897874,1019831,4727322,949952,1113933,257748,6133363,1434655,3918296,1032213,3702097,667102,39282,6393,1634700,252246,650660,163584,7460448,784187,456993,98638,1257821,293774,1019450,173239,7056767,1175289,1632788,349857,2036990,295487,15418072,2278227,6860596,1561147,2512780,396098,3058521,654807,9561653,1686349,2653120,555109,897099,178881,3152192,536214,599878,111247,3947984,779383,18694815,2750854,2126881,381434,6619807,1267353,61308,5965,538022,158597,5680997,1153528,3864722,948077,1090747,276071,310676,70891
2021-11-22,478584,109829,2827424,419889,1856569,329078,36540,1405,4758402,886131,29073682,5385313,4211779,1004460,3003606,582988,643590,106920,722557,139177,15613133,2604183,6394945,903064,142047,26261,1141888,253566,1991083,527367,1014730,214444,8715240,1888749,3827756,772755,1923715,378551,2730194,565543,2615259,438629,5913820,1053499,4738222,975958,1116260,265189,6146549,1480723,3927267,1065365,3710909,686971,39420,6659,1637668,258800,651605,166393,7487665,801803,457980,100784,1260033,301743,1021506,177959,7074051,1211585,1637092,358134,2040605,303736,15453397,2352853,6873152,1606813,2519754,406314,3063213,671193,9588422,1734601,2657407,568284,899003,184562,3158668,548969,601497,113866,3954320,799573,18733690,2821019,2131251,394374,6633812,1303354,61417,6154,539793,162643,5689425,1183133,3871183,974310,1092272,280669,311239,72394
2021-11-23,479390,111989,2832082,428554,1859777,336525,36542,1417,4768073,909996,29133621,5551696,4219983,1029987,3010733,602269,645422,109656,724533,142453,15635195,2662481,6406442,928388,142201,26816,1143804,258541,1994717,541701,1016741,219623,8731821,1939787,3833415,789192,1928518,388986,2735797,580209,2619704,449489,5929692,1087229,4748329,1002206,1119085,273985,6161064,1528965,3936044,1099354,3719460,705901,39574,6917,1640499,264868,652902,170296,7513731,820833,459140,103320,1262386,310091,1023623,182657,7090853,1245896,1640469,366478,2044541,311685,15489253,2425460,6885934,1651264,2526483,415618,3068258,689033,9617129,1779519,2661561,581308,901002,190556,3164995,561048,603147,116323,3960382,817063,18769192,2886079,2135958,407499,6649176,1339391,61546,6354,541524,166614,5698301,1212618,3879120,1002463,1093913,285164,311856,74053
2021-11-24,479994,113452,2835382,434547,1862153,340817,36574,1417,4777400,929996,29184673,5687345,4226849,1050965,3017086,615872,646962,111548,725979,145161,15654067,2704331,6415011,945596,142344,27153,1146058,262939,1998396,551588,1018164,223131,8745712,1980064,3835829,792468,1932690,396263,2738795,586998,2622878,455756,5942325,1113177,4757485,1023397,1121052,280065,6173332,1565028,3944041,1125918,3726529,718671,39739,7187,1642491,268469,653832,172155,7534873,833683,460256,104953,1264848,315815,1025336,186548,7104825,1269652,1642973,369314,2048271,318156,15518657,2482142,6896966,1684324,2531264,421898,3072456,702971,9639046,1811822,2664800,590815,902657,194898,3169562,568758,604796,118439,3965038,828784,18796853,2933377,2140356,416945,6662332,1364687,61746,6521,542856,169596,5706448,1237528,3886063,1022887,1095213,288386,312394,74913
2021-11-25,480000,113471,2835411,434571,1862171,340852,36597,1456,4777491,930188,29185697,5690379,4226923,1051160,3017178,615967,647038,111602,726004,145215,15654505,2704720,6415090,945702,142345,27155,1146084,263010,1998423,551668,1018177,223155,8745857,1980520,3835867,792565,1932717,396365,2738819,587072,2622916,455790,5942449,1113438,4757769,1024062,1121068,280203,6173578,1565649,3944090,1126070,3726575,718767,39739,7187,1642510,268508,653834,172164,7534965,833728,460263,104961,1264862,315838,1025429,186779,7105155,1270120,1643003,369382,2048312,318283,15519737,2483972,6897097,1684779,2531298,421917,3072601,703280,9639734,1813056,2664812,590879,902669,194946,3169581,568785,604803,118442,3965075,828904,18798061,2933817,2140375,416999,6663428,1365286,61748,6522,542875,169639,5706759,1238275,3886118,1023020,1095221,288405,312396,74923
2021-11-26,480394,114872,2838311,439362,1863874,344472,36623,1537,4783996,945087,29217956,5790001,4232595,1066829,3022655,627768,648455,113083,727141,147386,15674654,2761947,6422653,964392,142643,27777,1147335,266592,2000571,559875,1019242,225806,8756476,2016779,3837332,796360,1935276,401256,2741593,594452,2625376,461401,5951586,1135426,4763643,1040434,1122424,284617,6182550,1595305,3949738,1148031,3731549,730251,39886,7395,1643951,271188,654418,173586,7554755,841852,460952,106157,1266299,320390,1026761,190085,7117696,1295653,1645197,373764,2051081,323787,15547626,2540848,6904629,1713967,2535108,426440,3074951,712296,9658378,1841998,2667038,598743,904549,199292,3173969,577021,606219,120182,3969411,840601,18818915,2969833,2142291,423162,6672410,1386506,61807,6625,543402,171414,5712277,1258509,3890414,1038217,1096293,291082,312694,75411
2021-11-27,480675,115707,2840513,442277,1864886,346288,36623,1537,4788245,954879,29239642,5858314,4237101,1077728,3026433,635822,649383,114015,727986,148727,15690087,2803006,6428293,976608,142744,28205,1148359,269407,2001717,564336,1020017,227470,8763834,2041748,3839043,802352,1936742,404244,2743515,599298,2627379,464619,5958531,1150806,4767845,1051943,1123351,286588,6187703,1613746,3952114,1157625,3734793,737275,39985,7632,1644842,273036,654662,174429,7568391,846565,461069,106342,1267066,323229,1027809,192353,7126467,1312993,1646657,376652,2053172,327876,15568676,2578687,6909871,1732213,2537588,429521,3076660,718582,9671839,1860067,2668641,604532,906110,202151,3176670,582200,606842,120939,3972081,848415,18833968,2994059,2143883,427577,6679167,1400825,61838,6626,543864,172472,5716400,1272640,3892887,1045827,1096973,292697,312898,75752
2021-11-28,480836,116152,2842515,444563,1865479,347233,36624,1537,4791045,962168,29251155,5895988,4239201,1083707,3028862,640743,650052,114664,728432,149559,15700750,2832646,6433875,984819,142775,28286,1148939,271157,2002459,567389,1020350,228272,8768038,2058627,3840827,808471,1937711,405947,2744721,602108,2628262,466628,5963327,1161273,4770516,1059816,1123896,287818,6191142,1626692,3953262,1163503,3736758,742076,39985,7632,1645441,274096,654844,174865,7577488,849601,461165,106464,1267619,325069,1028494,194265,7131519,1322060,1647982,378933,2054461,330530,15581534,2601798,6912925,1744851,2539357,431532,3077676,722680,9682333,1870596,2669876,606731,907454,203887,3178648,585898,607256,121266,3973957,853569,18843365,3010209,2144353,428996,6683810,1410639,61849,6631,544024,173119,5719367,1280433,3894227,1050906,1097289,293530,312988,75903
2021-11-29,481484,117871,2848069,454969,1868891,354633,36652,1642,4799084,982385,29287374,6027401,4244994,1102925,3034046,653180,651238,116662,729608,152207,15723092,2893781,6440893,1001040,142997,28752,1150031,275335,2005308,579977,1021983,233014,8777725,2100496,3845662,827144,1940839,413671,2748654,614161,2632213,477131,5973501,1185631,4776955,1079806,1125389,294419,6199548,1658670,3958927,1189957,3742645,757291,40163,7870,1647821,280510,655595,177418,7596452,865588,462039,108462,1269475,331837,1029795,197982,7144422,1352243,1651358,385543,2057682,338557,15609592,2669214,6922642,1779525,2543639,440143,3081133,738419,9702758,1906165,2673325,619358,908719,207276,3183691,597410,608842,123804,3979002,872011,18867960,3067848,2147531,439642,6693585,1438008,61996,6866,545033,176605,5725641,1308029,3899280,1072615,1098736,297656,313526,77448
2021-11-30,482156,119801,2853923,467224,1872732,363470,36655,1643,4809366,1005037,29329840,6183201,4251695,1127561,3039584,668050,652647,119162,731161,155781,15745747,2962628,6447692,1018501,143134,29201,1151277,279538,2008378,593659,1023769,238945,8789062,2149184,3852915,849811,1944235,423998,2753351,628899,2636359,490649,5985722,1214294,4784308,1104391,1127703,302789,6210159,1698294,3965324,1219797,3749551,775725,40395,8009,1650858,289183,656767,181881,7618679,887002,463153,111314,1271562,340167,1031437,202656,7159375,1385691,1655066,395045,2060800,346566,15640886,2744176,6932733,1819029,2548696,451855,3085422,758169,9724683,1947457,2676983,635726,910161,211492,3189708,611552,610567,126735,3984779,894499,18897960,3139740,2151275,451475,6705102,1470916,62199,7164,546396,180811,5733584,1341756,3904892,1098996,1100297,302549,314197,79317
2021-12-01,482912,122026,2860339,480660,1875925,371626,38035,1906,4819597,1032248,29378281,6356067,4258782,1154409,3046626,688267,654699,123046,732747,159818,15773139,3046462,6458954,1053033,143312,29917,1153149,286627,2011783,608431,1025412,244786,8802098,2205579,3861389,879275,1947919,434574,2758317,643761,2638662,497349,5999604,1249895,4792840,1133218,1129614,310489,6221677,1744022,3971450,1251852,3756639,795807,40585,8033,1653766,297416,658312,185825,7646528,909038,464306,113884,1273720,349507,1033665,208170,7175230,1424184,1659480,404882,2064503,355630,15676213,2832709,6943984,1868910,2554563,463113,3089787,779167,9753422,2001354,2681299,652568,912844,217641,3196883,628327,612287,130251,3990780,917560,18931390,3225230,2155089,463206,6717320,1509093,62407,7410,547531,185138,5741875,1376127,3911491,1128542,1102214,308649,314839,80992
2021-12-02,483623,124272,2866340,493998,1879234,380714,38867,2305,4828749,1059703,29425325,6541064,4265954,1181326,3053139,707476,656751,126418,734454,164112,15798037,3125257,6469770,1087523,143430,30358,1154725,293220,2014974,623163,1027079,250979,8814223,2262986,3868441,907898,1951982,447346,2762976,659201,2642859,513401,6013106,1285262,4800741,1162217,1131549,318556,6233293,1791248,3978019,1285410,3763709,817934,40682,8097,1656453,306207,659609,190136,7674457,933341,465528,117263,1275634,358593,1035678,213304,7191063,1462372,1663513,414691,2067669,363841,15710862,2920555,6955135,1919117,2560749,475231,3093830,800117,9780705,2050717,2685512,669867,915091,223466,3203860,645452,614157,133324,3996474,940406,18965840,3311692,2159173,476103,6729368,1548226,62557,7713,548628,189124,5749649,1412003,3917666,1159863,1103919,314640,315454,82812
2021-12-03,484365,127051,2872611,509254,1883701,392160,38962,2413,4839143,1088097,29478467,6744684,4274393,1211738,3060242,728128,659153,130358,736059,168419,15824732,3215198,6481743,1124932,143730,31403,1156666,301455,2018648,641770,1029290,257928,8827071,2323263,3875479,937417,1956467,460215,2767987,676718,2647180,530251,6026363,1323974,4809690,1195832,1133577,327175,6245370,1840303,3984676,1318401,3771485,841887,40865,8217,1659382,315521,660833,194498,7705014,959630,466567,120078,1278146,370259,1037748,220204,7208702,1506446,1667812,424980,2071791,374767,15748494,3018548,6965619,1973597,2567529,488878,3098565,823177,9809345,2105748,2689976,685427,917873,230061,3211390,664252,616332,137029,4003224,968516,19003104,3410629,2163347,488292,6743432,1593509,62730,8173,549636,193982,5758099,1452473,3923507,1190586,1106022,321780,316214,85019
