date,AK-pt,AK-dt,AL-pt,AL-dt,AR-pt,AR-dt,AS-pt,AS-dt,AZ-pt,AZ-dt,CA-pt,CA-dt,CO-pt,CO-dt,CT-pt,CT-dt,DC-pt,DC-dt,DE-pt,DE-dt,FL-pt,FL-dt,GA-pt,GA-dt,GU-pt,GU-dt,HI-pt,HI-dt,IA-pt,IA-dt,ID-pt,ID-dt,IL-pt,IL-dt,IN-pt,IN-dt,KS-pt,KS-dt,KY-pt,KY-dt,LA-pt,LA-dt,MA-pt,MA-dt,MD-pt,MD-dt,ME-pt,ME-dt,MI-pt,MI-dt,MN-pt,MN-dt,MO-pt,MO-dt,MP-pt,MP-dt,MS-pt,MS-dt,MT-pt,MT-dt,NC-pt,NC-dt,ND-pt,ND-dt,NE-pt,NE-dt,NH-pt,NH-dt,NJ-pt,NJ-dt,NM-pt,NM-dt,NV-pt,NV-dt,NY-pt,NY-dt,OH-pt,OH-dt,OK-pt,OK-dt,OR-pt,OR-dt,PA-pt,PA-dt,PR-pt,PR-dt,RI-pt,RI-dt,SC-pt,SC-dt,SD-pt,SD-dt,TN-pt,TN-dt,TX-pt,TX-dt,UT-pt,UT-dt,VA-pt,VA-dt,VI-pt,VI-dt,VT-pt,VT-dt,WA-pt,WA-dt,WI-pt,WI-dt,WV-pt,WV-dt,WY-pt,WY-dt
2021-08-26,85521,421,676795,12103,443564,6806,0,0,998164,18661,4381691,65483,611360,7265,369920,8355,54366,1158,118016,1872,3151909,43632,1328713,21767,10836,146,56492,570,400082,6268,217128,2320,1507620,26401,842230,14352,363685,5562,559591,7721,676368,12298,752139,18212,491396,9963,74699,926,1048667,21436,642381,7886,764431,11081,232,2,423599,8214,125024,1781,1183072,14288,116054,1588,240804,2581,106205,1410,1081954,26807,228558,4499,385272,6398,2251779,53722,1197873,20729,539074,7812,265210,3112,1284532,28158,200687,2786,161303,2762,707435,10413,130337,2060,995914,13201,3527090,56228,458667,2615,751133,11730,5684,51,27504,273,548608,6537,724931,8429,183354,3049,72995,835
2021-08-27,86055,421,681828,12153,446430,6836,0,0,1001871,18724,4396238,65605,612786,7280,370708,8358,54556,1159,118544,1875,3179714,43979,1339537,21826,11015,146,57509,579,400082,6268,217961,2328,1512387,26420,847057,14373,366848,5575,564438,7739,679796,12359,753795,18219,492770,9971,74966,928,1053009,21509,644283,7892,767331,11110,234,2,427640,8279,125730,1783,1191456,14334,116337,1592,241671,2584,106525,1415,1084546,26826,229509,4507,386559,6433,2258143,53745,1202728,20799,542412,7812,268401,3130,1288041,28180,201679,2804,161701,2764,714265,10452,130776,2062,1003567,13241,3548371,56519,459953,2623,754652,11769,5760,53,27648,275,553077,6567,727515,8438,184682,3054,73467,835
2021-08-28,86055,421,688018,12219,448596,6854,0,0,1005764,18779,4410353,65676,613903,7288,370708,8358,54556,1159,118926,1877,3200682,43979,1339537,21826,11015,146,58436,584,402725,6268,217961,2328,1512387,26420,847057,14373,366848,5575,564815,7743,679796,12359,753795,18219,494138,9983,75381,930,1053009,21509,644283,7892,769507,11123,234,2,427640,8279,125730,1783,1191456,14334,116698,1592,241671,2584,106525,1415,1086480,26844,229509,4507,386559,6433,2263726,53769,1207932,20799,542412,7812,268401,3130,1291831,28208,202503,2823,161701,2764,714265,10452,130776,2062,1003638,13241,3558939,56741,459953,2623,754652,11769,5760,53,27835,275,553077,6567,727515,8438,184682,3054,73467,835
2021-08-29,86055,421,691451,12222,449383,6879,0,0,1007854,18787,4422246,65746,613903,7288,370708,8358,54556,1159,119226,1877,3200682,43979,1339537,21826,11015,146,60094,586,402725,6268,217961,2328,1512387,26420,847057,14373,366926,5575,565401,7743,679796,12359,753795,18219,495205,9995,75381,930,1053073,21509,644283,7892,770568,11128,234,2,427640,8279,125730,1783,1191456,14334,116870,1592,241671,2584,106525,1415,1088330,26849,229509,4507,386559,6433,2266362,53792,1211895,20799,542412,7812,268401,3130,1294730,28213,203195,2826,161701,2764,714265,10452,130776,2062,1003724,13241,3562808,56850,459953,2623,754652,11769,5760,53,27972,275,553077,6567,727515,8438,187519,3064,73467,835
2021-08-30,87203,421,694523,12222,450265,6912,0,0,1011101,18787,4437703,65793,616979,7307,372069,8358,55253,1159,119620,1877,3231846,44553,1361867,21911,11322,146,60808,586,402725,6268,220248,2333,1522546,26472,858395,14419,370060,5583,575024,7796,679796,12359,758094,18229,496147,10004,75381,930,1058585,21534,646187,7898,773082,11138,241,2,435611,8361,126452,1787,1209923,14428,117009,1592,243118,2587,107474,1416,1089838,26864,231785,4514,389358,6479,2272334,53823,1214986,20799,550239,7812,273896,3170,1297119,28214,203832,2832,162325,2769,730685,10562,131239,2067,1023395,13322,3582287,56975,463284,2628,762948,11810,5760,53,28044,275,561423,6591,731529,8445,188660,3074,74756,835
2021-08-31,87842,427,699729,12283,452891,6934,0,0,1011923,18786,4449186,65863,619083,7319,373072,8358,55431,1160,119852,1880,3250454,44561,1372605,22007,11528,150,61353,586,404747,6268,221463,2364,1527348,26500,861937,14491,370128,5589,579693,7826,679796,12359,759869,18246,497225,10014,75856,932,1058765,21535,650057,7904,774864,11271,241,2,436722,8409,127248,1800,1215455,14485,117529,1592,244254,2590,107689,1417,1091966,26882,232614,4520,390600,6510,2276228,53847,1220900,20866,551958,7812,276287,3211,1300368,28235,204067,2860,162617,2770,735287,10598,132259,2069,1032434,13378,3604438,57205,464502,2634,766435,11842,5864,54,28200,276,564787,6638,734157,8462,189690,3084,75136,858
2021-09-01,88633,431,704420,12291,455781,6969,0,0,1016663,18853,4471918,65987,620687,7324,373784,8358,55570,1161,120180,1887,3269502,44571,1382004,22132,11709,151,61800,599,408390,6307,222631,2372,1532494,26535,866672,14520,374314,5610,584624,7842,692176,12582,761906,18257,498599,10024,76289,934,1064001,21603,651481,7910,777724,11306,241,2,439661,8490,128216,1803,1222452,14546,117987,1593,245111,2594,108021,1420,1094249,26902,233487,4531,392052,6539,2280354,53875,1228002,20866,554496,8001,279087,3233,1303699,28235,204597,2875,162969,2772,740634,10684,132837,2069,1041816,13410,3630865,57533,466188,2640,769842,11861,5934,56,28399,277,568881,6671,736432,8496,191156,3106,76007,858
2021-09-02,89345,431,709732,12330,458234,7003,0,0,1020133,18879,4486276,66153,623560,7346,374470,8394,55718,1161,120727,1888,3291225,45909,1390154,22263,11878,151,62860,603,408390,6307,224227,2380,1536988,26572,871823,14545,374426,5613,589756,7884,694275,12656,763673,18272,499871,10040,76913,937,1064115,21603,653381,7932,780710,11323,241,2,443511,8507,128955,1807,1229920,14642,118523,1594,246218,2599,108319,1421,1096791,26919,234475,4546,393188,6565,2285643,53925,1235089,20866,557770,8001,281513,3257,1308284,28325,205170,2884,163388,2772,746157,10743,133372,2071,1044847,13446,3650334,57869,467876,2652,774097,11879,5961,57,28542,279,573736,6704,739150,8509,192788,3117,76602,858
2021-09-03,89927,431,714860,12394,460363,7022,0,0,1023935,18959,4498298,66297,625678,7370,375135,8394,55918,1162,121283,1888,3308916,46324,1401865,22373,12075,152,63722,610,408390,6307,225604,2380,1542870,26614,876850,14570,378244,5657,595200,7907,696900,12707,765584,18286,501259,10051,77578,940,1069220,21657,655511,7937,783703,11343,243,2,446863,8540,129607,1811,1238947,14726,118963,1596,247320,2599,108713,1426,1098526,26929,235390,4554,394595,6583,2291562,53949,1241268,20947,560850,8001,283873,3281,1311722,28352,206076,2898,163742,2773,752378,10781,133855,2072,1051250,13522,3677129,58157,469510,2658,778167,11899,5961,57,28703,280,577569,6749,741412,8521,194507,3117,77206,858
2021-09-04,89927,431,719280,12414,462723,7038,0,0,1027359,18997,4508025,66388,625672,7370,375135,8394,55918,1162,121744,1891,3308916,46324,1401865,22373,12168,152,64597,611,411577,6307,225604,2380,1542870,26614,876850,14570,378244,5657,595779,7910,696900,12707,765584,18286,502453,10061,78069,940,1069220,21657,655511,7937,786097,11348,243,2,446863,8540,129607,1811,1239293,14726,119383,1596,247320,2599,108713,1426,1100774,26942,235390,4554,394595,6583,2294936,53965,1247637,20947,560850,8001,283873,3281,1316505,28380,206914,2907,163742,2773,752378,10781,133855,2072,1051363,13522,3693335,58422,469510,2658,778167,11899,5961,57,28884,281,577569,6749,741412,8521,196484,3124,77206,858
2021-09-05,89927,431,722122,12415,463795,7057,0,0,1030430,18998,4518576,66481,626600,7375,375135,8394,55918,1162,122111,1891,3308916,46324,1401865,22373,12168,152,65315,621,411577,6307,225604,2380,1542870,26614,876850,14570,378244,5659,595992,7910,696900,12707,765584,18286,503258,10073,78071,940,1069258,21657,655511,7937,787315,11356,243,2,446863,8540,129607,1811,1239293,14726,119588,1596,247320,2599,108713,1426,1102488,26948,235390,4554,394595,6583,2301437,54007,1253198,20947,560850,8001,283873,3281,1319681,28395,207598,2919,163742,2773,752378,10781,133855,2072,1051443,13522,3696245,58572,469510,2658,778167,11899,5961,57,28994,282,577720,6749,741412,8521,197984,3124,77206,858
2021-09-06,89927,431,724688,12416,464732,7070,0,0,1032808,18999,4525630,66496,630178,7397,375135,8394,55918,1162,122370,1891,3308916,46324,1401865,22373,12262,152,66057,623,411577,6307,225604,2380,1542870,26614,876850,14570,378244,5659,596598,7910,696900,12707,765584,18286,504285,10087,78071,940,1069258,21657,655511,7937,788286,11358,248,2,452644,8664,129607,1811,1239293,14726,119724,1596,248980,2599,108713,1426,1104439,26952,235390,4554,394595,6583,2305126,54037,1257142,20947,560850,8001,283873,3281,1322184,28398,208005,2923,163742,2773,769402,10945,133855,2072,1051599,13522,3700956,58619,469510,2658,786910,11929,5961,57,29125,282,577902,6749,745837,8536,199300,3148,77206,858
2021-09-07,92054,433,727360,12420,465315,7108,0,0,1034790,19053,4536771,66569,632108,7403,376747,8395,56569,1163,122718,1891,3364998,46973,1427735,22590,12463,154,66554,623,414784,6307,228162,2412,1554798,26697,889827,14623,378482,5662,608088,7963,702432,12779,771267,18298,505080,10094,78071,940,1076039,21691,657585,7949,790128,11369,248,2,453348,8685,130830,1819,1264147,14848,119995,1596,249108,2602,109716,1430,1104793,26978,237889,4564,397788,6604,2308382,54069,1262018,21020,570923,8001,289649,3335,1324720,28408,208063,2928,164648,2778,773185,10972,134308,2074,1085109,13612,3710719,58788,474169,2685,788917,11947,6071,62,29325,282,588803,6797,746781,8539,200308,3151,78495,879
2021-09-08,92891,439,732151,12488,467496,7142,0,0,1037012,19079,4545832,66722,634191,7420,377682,8415,56694,1163,122956,1894,3378772,46977,1436172,22639,12788,155,66925,623,417152,6337,229679,2427,1558768,26769,892733,14709,383933,5717,613121,8001,705498,12915,772742,18314,505781,10115,78803,946,1079294,21745,663341,7958,792710,11503,249,2,455282,8787,131877,1828,1269208,14925,120634,1599,250264,2602,110256,1431,1108291,27007,238430,4579,399234,6637,2310837,54088,1268841,21020,572223,8208,291978,3382,1329111,28446,208425,2949,165083,2782,776342,10996,135538,2077,1090264,13693,3752776,59090,475709,2693,793396,11977,6102,63,29436,282,592468,6856,749241,8557,201660,3169,79297,879
2021-09-09,93729,439,736518,12552,469977,7169,0,0,1039492,19141,4556885,66898,636018,7433,378308,8416,56859,1164,123308,1900,3391158,48273,1443564,22820,12788,155,67346,630,417152,6337,231119,2448,1563905,26793,897885,14759,384034,5719,618452,8040,710401,12992,775149,18332,506688,10124,79423,951,1079620,21745,664552,7967,795415,11532,249,2,458420,8870,132871,1830,1275992,15019,121249,1603,251219,2605,110779,1436,1110501,27024,239006,4587,400349,6681,2317291,54156,1276738,21020,574685,8208,294392,3402,1333308,28498,208788,2967,165454,2787,779898,11050,136157,2079,1094159,13767,3784830,59492,477875,2703,797348,12010,6102,63,29588,283,596505,6920,751408,8589,203404,3189,79830,879
2021-09-10,94422,441,741318,12605,472136,7199,0,0,1042480,19147,4566746,67062,637739,7447,378933,8424,56966,1165,123958,1900,3409165,48772,1451731,22968,13196,160,68087,638,417152,6337,232693,2466,1569206,26845,903219,14783,388198,5783,623804,8072,712574,13056,777022,18350,508241,10139,79929,959,1086381,21807,666589,7985,798664,11556,250,2,460312,8905,133839,1834,1281446,15092,121881,1603,252159,2608,111111,1441,1113165,27039,239886,4607,401901,6702,2323174,54174,1285757,21154,577312,8208,296825,3419,1338313,28535,209511,2984,165849,2793,784052,11149,136772,2084,1099118,13778,3802905,59905,480064,2724,801827,12036,6182,63,29735,284,599971,6977,754164,8613,205783,3207,80643,879
2021-09-11,94422,441,745812,12673,473885,7232,0,0,1045835,19183,4575900,67149,637739,7447,378933,8424,56966,1165,124575,1900,3418160,48772,1451731,22968,13196,160,68916,650,421168,6337,232693,2466,1569206,26845,903219,14783,388198,5783,624189,8076,712574,13056,777022,18350,509617,10159,80510,961,1086381,21807,666589,7985,801140,11570,250,2,460312,8905,133839,1834,1281446,15092,122383,1605,252159,2608,111111,1441,1115659,27054,239886,4607,401901,6702,2329234,54211,1294162,21154,577312,8208,296825,3419,1343444,28566,209943,2995,165849,2793,784052,11149,136772,2084,1099118,13778,3813319,60221,480064,2724,801827,12036,6182,63,29934,287,599971,6977,754164,8613,208045,3207,80643,879
2021-09-12,94422,441,747606,12676,475001,7267,0,0,1048600,19187,4583292,67199,638876,7451,378933,8424,56966,1165,125105,1900,3418160,48772,1451731,22968,13348,160,69629,657,421168,6337,233969,2474,1569206,26845,903219,14783,388198,5783,624189,8076,712574,13056,777022,18350,510768,10176,80510,961,1086381,21807,666589,7985,802696,11573,250,2,460312,8905,133839,1834,1281446,15092,122591,1605,252159,2608,111111,1441,1117506,27058,239886,4607,401901,6702,2332969,54230,1298625,21154,577312,8208,296825,3419,1347569,28566,210405,2998,165849,2793,784052,11149,136772,2084,1099118,13778,3815818,60357,480064,2724,801827,12036,6182,63,30114,287,600184,6982,754164,8613,210289,3207,80643,879
2021-09-13,95878,442,750298,12678,475647,7298,0,0,1050878,19187,4599348,67312,643202,7479,380281,8424,57771,1165,125549,1900,3442090,48772,1467477,23121,13522,169,70083,657,421168,6337,235422,2487,1578344,26969,913389,14848,390982,5791,633518,8132,716706,13121,782107,18369,511871,10189,80510,961,1093203,21840,669269,7996,804615,11574,252,2,464075,8976,135059,1842,1305188,15263,122768,1605,253788,2608,112326,1443,1119051,27079,241663,4621,404851,6728,2338377,54271,1304193,21154,584692,8208,301504,3451,1350719,28568,210703,3003,166811,2802,802328,11306,137300,2088,1128123,13894,3833311,60475,484278,2740,811079,12089,6289,66,30264,288,609292,7042,758055,8632,211706,3238,81825,879
2021-09-14,96567,449,754242,12718,477191,7334,0,0,1053487,19304,4608094,67422,645719,7498,381331,8446,58146,1167,125798,1902,3453390,49254,1474572,23242,13741,171,70504,657,425194,6337,237056,2508,1582811,27008,916901,14940,391113,5794,638168,8167,719424,13241,783750,18393,512966,10205,81177,969,1093419,21841,673867,8008,806899,11690,256,2,466145,9061,136304,1847,1310185,15322,123136,1608,254850,2613,112747,1448,1121089,27101,242399,4633,406212,6763,2342490,54317,1311518,21265,585721,8209,303532,3495,1354451,28651,210750,3028,167245,2808,806597,11349,138292,2092,1133200,14020,3857592,60790,485554,2753,814738,12118,6298,66,30376,291,612363,7095,760485,8646,213179,3261,82463,918
2021-09-15,97656,451,757893,12784,479110,7362,0,0,1055919,19333,4616854,67647,647313,7516,381732,8447,58440,1167,126050,1911,3464113,49257,1480574,23467,13741,171,70991,668,429078,6401,238373,2561,1587030,27061,921606,15011,394776,5818,643686,8224,721795,13318,786627,18408,514156,10217,81955,976,1100951,21905,676598,8049,809525,11710,258,2,468498,9100,137522,1858,1317316,15422,124079,1612,255907,2621,113291,1452,1123364,27122,243085,4651,407258,6789,2347298,54350,1319265,21265,587687,8440,305560,3538,1359263,28696,211075,3044,167653,2809,809779,11483,138860,2093,1140315,14107,3880333,61207,487439,2764,818804,12170,6298,66,30584,292,616119,7143,764556,8666,214984,3296,82897,918
2021-09-16,98708,451,761865,12856,480934,7395,0,0,1058774,19360,4629146,67825,649436,7523,382798,8447,58649,1167,126604,1913,3473873,50811,1486285,23657,13741,171,71570,676,429078,6401,239602,2601,1591607,27113,925698,15046,394848,5826,648617,8278,723458,13366,788775,18424,515486,10238,82607,979,1101209,21905,679071,8063,812106,11730,258,2,471092,9165,138629,1865,1323497,15541,124652,1616,256906,2624,113903,1452,1126322,27148,243962,4664,408733,6821,2354028,54395,1327614,21265,589950,8440,307768,3548,1365049,28768,211597,3055,167975,2810,814254,11532,139412,2096,1144848,14173,3897271,61573,489324,2779,822985,12207,6374,67,30922,294,619605,7199,768535,8682,217119,3313,83643,918
2021-09-17,99590,452,764839,13048,482743,7412,0,0,1061604,19379,4639199,67948,651581,7547,384342,8463,58851,1167,127222,1913,3485163,51240,1491838,23767,14318,180,72137,691,429078,6401,241335,2614,1595188,27175,929986,15083,398054,5883,653942,8331,725637,13418,790953,18445,517011,10250,83322,981,1107687,21982,681706,8076,814194,11750,258,2,473413,9214,139844,1877,1332544,15636,125142,1617,257787,2626,114322,1457,1128696,27165,244720,4677,410104,6845,2360066,54424,1336061,21471,592074,8440,309841,3569,1370247,28812,211996,3064,168449,2812,819204,11614,139956,2100,1151186,14225,3915675,61931,491073,2787,827197,12242,6439,67,31156,296,623254,7256,772089,8703,219439,3370,83958,918
2021-09-18,99590,452,768301,13209,484317,7435,0,0,1064346,19487,4647462,68034,651581,7547,384342,8463,58851,1167,127803,1920,3494954,51240,1491838,23767,14318,180,72687,699,434239,6401,242089,2637,1595188,27175,929986,15083,398054,5883,654377,8337,725637,13418,790953,18445,518289,10263,83909,982,1107687,21982,681706,8076,816310,11765,258,2,473413,9214,139844,1877,1332544,15636,125630,1618,257787,2626,114322,1457,1131319,27182,244720,4677,410104,6845,2363352,54441,1342777,21471,592074,8440,309841,3569,1375864,28845,212320,3072,168449,2812,819204,11614,139956,2100,1151186,14225,3925228,62226,491073,2787,827197,12242,6439,67,31361,298,623254,7256,772089,8703,221513,3370,83958,918
2021-09-19,99590,452,770391,13210,485056,7445,0,0,1066803,19513,4654530,68106,652901,7563,384342,8463,58851,1167,128253,1920,3494954,51240,1491838,23767,14318,180,73148,711,434239,6401,242388,2637,1595188,27175,929986,15083,398054,5883,654725,8337,725637,13418,790953,18445,519325,10263,83910,984,1107765,21982,681706,8076,817466,11766,258,2,473413,9214,139844,1877,1332544,15636,125829,1618,257787,2626,114322,1457,1133228,27190,244720,4677,410104,6845,2371076,54479,1347205,21471,592074,8440,309841,3569,1380364,28862,212609,3074,168449,2812,819204,11614,139956,2100,1151186,14225,3926755,62323,491073,2787,827197,12242,6439,67,31634,298,623254,7256,772089,8703,223117,3370,83958,918
2021-09-20,101698,457,772311,13210,485452,7482,0,0,1068823,19513,4663226,68158,656908,7583,385788,8462,59563,1167,128692,1920,3503976,51884,1503350,23947,14629,182,73567,711,434239,6401,243650,2650,1603442,27275,937970,15157,400445,5936,662963,8408,728831,13473,795543,18455,520464,10263,83910,984,1115833,22020,684163,8086,818899,11768,263,2,476100,9270,141479,1887,1348543,15793,126050,1618,259205,2629,115401,1458,1134851,27202,246229,4691,412317,6880,2374833,54502,1352104,21471,598072,8440,313161,3594,1382933,28864,212812,3076,169350,2815,830260,11721,140402,2105,1163270,14334,3938756,62432,494466,2804,836140,12312,6458,67,31764,298,630603,7319,779921,8713,224435,3424,85499,918
2021-09-21,102551,463,775531,13460,486853,7499,0,0,1070757,19584,4669895,68244,658712,7605,386182,8477,59712,1171,128964,1927,3517177,51889,1510443,24114,14828,182,73841,711,437872,6401,245458,2663,1606469,27299,940608,15239,400540,5939,666269,8450,730099,13558,796925,18480,521438,10309,84542,1002,1115997,22020,690484,8104,820910,11955,265,2,477769,9331,142655,1901,1353006,15829,126675,1626,260199,2634,115612,1462,1137016,27240,246639,4702,413547,6918,2380164,54559,1358918,21596,598556,8439,314841,3624,1387872,28932,212847,3092,169686,2816,832466,11828,141141,2108,1163270,14334,3954709,62778,495796,2829,839475,12364,6489,67,31911,301,633534,7372,784048,8731,225772,3441,86052,955
2021-09-22,103795,464,778549,13665,488316,7528,1,0,1072863,19658,4677452,68402,660023,7619,386672,8484,59849,1171,129231,1929,3527250,51892,1515076,24298,14828,182,74169,723,441183,6483,246817,2688,1609991,27351,944512,15315,402978,5945,670790,8498,732005,13657,798905,18504,522583,10332,85156,1007,1123481,22110,692122,8118,823165,11971,265,2,479326,9353,143970,1914,1359303,15964,127316,1628,261080,2643,115957,1466,1139367,27264,247353,4721,414371,6948,2384698,54602,1365800,21596,600800,8715,317107,3649,1392266,28998,213208,3105,170009,2818,834880,11913,141745,2109,1172596,14560,3972002,63162,497521,2841,843212,12409,6557,69,32079,301,635636,7423,787194,8754,227506,3467,86594,955
2021-09-23,105110,471,781915,13798,489856,7548,1,0,1075876,19727,4687178,68532,662451,7634,387263,8483,60018,1172,129874,1942,3531465,53105,1519511,24498,15067,185,74606,735,441183,6482,248152,2721,1613862,27398,948099,15343,403026,5947,675004,8545,733522,13702,800909,18527,523988,10348,85872,1009,1123783,22112,694413,8142,825376,11999,265,2,481397,9395,145145,1930,1365428,16036,127945,1628,261763,2648,116710,1469,1141619,27288,248075,4737,415424,6983,2389735,54641,1373275,21596,603161,8715,318915,3661,1397755,29030,213365,3109,170293,2820,838079,11957,142330,2115,1176400,14623,3982646,63608,499120,2860,846979,12463,6557,69,32368,301,640094,7487,790787,8775,228983,3492,87351,955
2021-09-24,106888,515,784484,13921,491221,7561,1,0,1078874,19737,4694673,68710,664010,7648,387733,8501,60205,1172,130444,1942,3539272,53580,1523763,24632,15217,185,74997,744,441183,6482,249805,2754,1617236,27440,951308,15377,405495,6005,678902,8574,734524,13741,802829,18541,525351,10362,86586,1009,1130659,22196,697275,8169,827467,12010,265,2,482902,9425,146183,1948,1371147,16126,128586,1631,262475,2649,117454,1472,1143855,27307,248788,4751,416496,7015,2395880,54702,1380370,21820,604391,8715,320990,3682,1402826,29064,213640,3117,170700,2823,841600,12080,142800,2125,1181691,14707,3999392,64016,500792,2869,849865,12511,6557,69,32610,304,643183,7537,793981,8794,231668,3523,87866,955
2021-09-25,106888,515,787421,14022,492233,7575,1,0,1081790,19806,4696228,68740,664396,7649,387733,8501,60205,1172,131043,1942,3546292,53580,1523763,24632,15217,185,75391,744,445668,6482,250611,2754,1617236,27440,951308,15377,405513,6005,679210,8587,734524,13741,802829,18541,526919,10369,87189,1013,1130659,22196,697275,8169,829333,12027,265,2,482902,9425,146183,1948,1371147,16126,129223,1638,262475,2649,117454,1472,1146089,27323,248788,4751,416496,7015,2399678,54718,1385749,21820,604391,8715,320990,3682,1407792,29128,213961,3127,170700,2823,841600,12080,142800,2125,1181691,14707,4005238,64274,500792,2869,849865,12511,6557,69,32790,306,643183,7537,793981,8794,233426,3523,87866,955
2021-09-26,106888,515,789054,14022,492650,7590,1,0,1084369,19812,4697407,68756,664782,7662,387733,8501,60205,1172,131424,1942,3546292,53580,1523763,24632,15217,185,75758,754,445668,6482,251009,2754,1617236,27440,951308,15377,405513,6005,679411,8588,734524,13741,802829,18541,528033,10384,87189,1013,1130731,22196,697275,8169,830228,12030,265,2,482902,9425,146183,1948,1371147,16126,129506,1638,262475,2649,117454,1472,1147199,27328,248788,4751,416496,7015,2406466,54769,1390015,21820,604391,8715,320990,3682,1412039,29141,214186,3132,170700,2823,841600,12080,142800,2125,1181691,14707,4011213,64419,500792,2869,849865,12511,6557,69,33031,310,643285,7537,793981,8794,234802,3523,87866,955
2021-09-27,110887,535,790648,14025,493120,7630,1,0,1086328,19812,4717357,68917,668635,7683,389177,8593,60772,1174,131848,1942,3555096,54063,1532011,24766,15505,193,76006,754,445668,6482,252426,2791,1623863,27529,957632,15474,407436,6050,685740,8667,737582,13796,807182,18555,528993,10395,87189,1014,1139295,22227,700059,8191,831356,12032,267,2,484675,9480,147436,1973,1384599,16253,129724,1638,263783,2653,118706,1476,1148358,27346,250774,4766,418477,7045,2409292,54785,1393696,21820,609737,8715,324571,3709,1415049,29151,214335,3133,171451,2832,850188,12213,143183,2129,1189429,14834,4021667,64538,503968,2892,857852,12592,6679,70,33231,310,651511,7578,800621,8813,235965,3568,88935,955
2021-09-28,111572,545,792632,14155,493920,7651,1,0,1087451,19920,4722662,68985,670932,7703,389730,8626,60898,1174,132138,1950,3560152,54067,1535746,24902,15505,193,76243,754,449038,6482,253813,2832,1626227,27568,959942,15561,407540,6056,690107,8734,738613,13850,808673,18577,529966,10413,88197,1022,1139570,22229,706261,8212,832995,12156,268,2,486195,9538,148636,1989,1388006,16305,130608,1641,264840,2813,119068,1477,1150246,27380,251384,4778,419379,7073,2414540,54822,1400979,21945,610385,8715,326191,3750,1420478,29226,214366,3142,171751,2834,852006,12259,143995,2133,1192736,14934,4035865,64806,505100,2905,860493,12647,6679,70,33329,313,654532,7641,804300,8849,237002,3578,89430,996
2021-09-29,112568,549,794773,14200,495073,7670,1,0,1090839,19959,4729805,69133,672316,7717,390180,8629,60996,1174,132432,1953,3565971,54071,1539887,25076,15505,193,76457,767,452057,6563,255462,2858,1629196,27619,962805,15625,409937,6079,694161,8808,739661,13900,810319,18600,531091,10426,89064,1022,1147980,22336,708323,8243,835028,12179,268,2,487293,9588,149975,2001,1392586,16461,131433,1644,265516,2827,119720,1479,1152243,27400,252017,4790,420179,7107,2419556,54886,1407442,21945,611885,8949,328184,3771,1425048,29323,214617,3148,172064,2836,854874,12372,144546,2133,1196307,14977,4050122,65191,506887,2920,863644,12696,6721,71,33438,317,657284,7704,807624,8868,238498,3642,89965,996
2021-09-30,113835,559,796475,14299,496077,7691,1,0,1093583,19984,4739046,69278,674847,7731,390345,8629,61153,1174,132963,1954,3570752,55009,1544381,25224,16010,198,76784,779,452057,6563,257372,2908,1632653,27665,966199,15658,410041,6079,696861,8858,740533,13949,811951,18627,532570,10442,89989,1022,1148303,22337,711197,8256,837141,12192,269,2,488394,9600,151184,2009,1397529,16541,132192,1645,266449,2832,120268,1481,1154570,27427,253024,4803,421319,7150,2424535,54933,1413972,21945,613765,8949,330054,3791,1429940,29400,214802,3149,172361,2838,857386,12472,145018,2142,1200264,15026,4059956,65532,508593,2932,866776,12750,6721,71,33662,317,660467,7780,810382,8888,240459,3670,90602,996
2021-10-01,114867,560,798320,14393,496934,7718,1,0,1097225,20039,4747079,69387,677143,7772,391066,8650,61331,1176,133599,1954,3576581,55299,1547658,25371,16137,199,77143,786,452057,6563,259147,2936,1635964,27714,969375,15686,412319,6097,700971,8896,741906,13988,813599,18647,534101,10460,90727,1024,1157226,22421,714893,8273,838961,12216,270,2,489216,9646,152159,2017,1402049,16625,132842,1645,267079,2840,120763,1481,1156243,27443,253815,4814,422329,7166,2430353,54976,1420206,22273,615217,8949,331709,3815,1435292,29437,214897,3155,172719,2838,860369,12570,145474,2145,1203531,15082,4069475,65858,510308,2943,869328,12806,6786,71,33852,318,663560,7824,814364,8901,242104,3722,91169,996
2021-10-02,114867,560,799800,14469,497576,7724,1,0,1100167,20134,4748442,69405,677594,7776,391066,8650,61331,1176,134217,1972,3581027,55299,1547658,25371,16137,199,77412,798,455579,6563,260056,2966,1635964,27714,969375,15686,412332,6097,701264,8902,741906,13988,813599,18647,535388,10474,91468,1026,1157226,22421,714893,8273,840370,12224,270,2,489216,9646,152159,2017,1402125,16625,133553,1655,267079,2840,120763,1481,1158178,27465,253815,4814,422329,7166,2433689,54993,1426300,22273,615217,8949,331709,3815,1438684,29488,215043,3163,172719,2838,860369,12570,145474,2145,1203531,15082,4075826,66106,510308,2943,869328,12806,6786,71,34081,321,663560,7824,814364,8901,243671,3722,91169,996
